Title,Link,Views,Upload Date,Duration
How to Fund Real Change in Your Community | Rebecca Darwent | TED,https://www.youtube.com/watch?v=WFP9IbXYM1k&pp=0gcJCX4JAYcqIYzv,39K views,1 year ago,
"Kung Fu, Star Trek and the Many Paths to Spirituality | Rainn Wilson | TED",https://www.youtube.com/watch?v=vBSP-wcXCB0,37K views,1 year ago,
A 3-Step Guide to Believing in Yourself | Sheryl Lee Ralph | TED,https://www.youtube.com/watch?v=zy2Zj8yIe6c,1.1M views,1 year ago,
Why Are We So Bad at Reporting Good News? | Angus Hervey | TED,https://www.youtube.com/watch?v=x5mAqRx62rk,80K views,1 year ago,
How to Weave a Cultural Legacy Through Storytelling | Cohen Bradley | TED,https://www.youtube.com/watch?v=pdh3KbiREHM,30K views,1 year ago,
How to Solve the Education Crisis for Boys and Men | Richard Reeves | TED,https://www.youtube.com/watch?v=fXsOlAYvgh0,134K views,1 year ago,
"Can We Recreate the Voice of a 3,000-Year-Old Mummy? | David M. Howard | TED",https://www.youtube.com/watch?v=zeVGax3IIwM,38K views,1 year ago,
"""STILL C U"" / ""Figures"" | Jessie Reyez | TED",https://www.youtube.com/watch?v=2FFS-RCaXNQ,85K views,1 year ago,
The Next Global Superpower Isn't Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg&pp=0gcJCX4JAYcqIYzv,11M views,1 year ago,
Why Is It So Hard to Get Effective Birth Control in the US? | Mark Edwards | TED,https://www.youtube.com/watch?v=cMOD8LBxaT0,41K views,1 year ago,
The Natural Building Blocks of Sustainable Architecture | Michael Green | TED,https://www.youtube.com/watch?v=KAiWdme6EEM,117K views,1 year ago,
How to Design a School for the Future | Punya Mishra | TED,https://www.youtube.com/watch?v=YYRI164Y-_M&pp=0gcJCX4JAYcqIYzv,68K views,1 year ago,
The Outlaws of the Ocean — and How We're Reeling Them In | Tony Long | TED,https://www.youtube.com/watch?v=VAQMsprq-Ps&pp=0gcJCX4JAYcqIYzv,40K views,1 year ago,
"Nature, Art and Magical Blocks of Flying Concrete | Lonneke Gordijn | TED",https://www.youtube.com/watch?v=irXSdueKyOs,238K views,1 year ago,
How Wireless Energy From Space Could Power Everything | Ali Hajimiri | TED,https://www.youtube.com/watch?v=RxrB7PDLJ18,251K views,1 year ago,
The Dinosaur Detectives of Real-Life Jurassic Parks | Martin Lockley | TED,https://www.youtube.com/watch?v=JSiRpwZbZ7Q,34K views,1 year ago,
The Poetry of Everyday Language | Julián Delgado Lopera | TED,https://www.youtube.com/watch?v=n3WGhXKP8So,58K views,1 year ago,
5 Steps to Fix Any Problem at Work | Anne Morriss | TED,https://www.youtube.com/watch?v=V7pf3oT2_dE,397K views,1 year ago,
Your Right to Mental Privacy in the Age of Brain-Sensing Tech | Nita Farahany | TED,https://www.youtube.com/watch?v=k5jEkTm5GIU&pp=0gcJCX4JAYcqIYzv,64K views,1 year ago,
Are Life-Saving Medicines Hiding in the World’s Coldest Places? | Normand Voyer | TED,https://www.youtube.com/watch?v=N9qU9XiU9jY,49K views,1 year ago,
"What Makes a ""Good College"" — and Why It Matters | Cecilia M. Orphan | TED",https://www.youtube.com/watch?v=2cKZM8lT-qo,83K views,1 year ago,
A Foster Care System Where Every Child Has a Loving Home | Sixto Cancel | TED,https://www.youtube.com/watch?v=ZPz_-wAulMU,38K views,1 year ago,
Is Someone You Love Suffering in Silence? Here's What To Do | Gus Worland | TED,https://www.youtube.com/watch?v=6483lpvZRJ4,49K views,1 year ago,
"The Timeless, Ancient Language of Art | Wangechi Mutu | TED",https://www.youtube.com/watch?v=rAhyvSk9cF0,73K views,1 year ago,
The Incredible Creativity of Deepfakes — and the Worrying Future of AI | Tom Graham | TED,https://www.youtube.com/watch?v=SHSmo72oVao,122K views,1 year ago,
3 Ways Your Money Can Fight Climate Change | Veronica Chau | TED,https://www.youtube.com/watch?v=XbLDeWYBZw4,72K views,1 year ago,
Lessons from Losing My Mind | Andy Dunn | TED,https://www.youtube.com/watch?v=5jnPjkdBlUE,125K views,1 year ago,
Does Working Hard Really Make You a Good Person? | Azim Shariff | TED,https://www.youtube.com/watch?v=z_ca983qJcI,426K views,1 year ago,
What the World Can Learn From China’s Innovation Playbook | Keyu Jin | TED,https://www.youtube.com/watch?v=gub38Cd4E0g,385K views,1 year ago,
The Urgent Risks of Runaway AI — and What to Do about Them | Gary Marcus | TED,https://www.youtube.com/watch?v=JL5OFXeXenA,218K views,1 year ago,
4 Ways to Have Healthy Conversations About Race | Afrika Afeni Mills | TED,https://www.youtube.com/watch?v=P5Tq1MK0ad8,61K views,1 year ago,
"How ""Second Chance"" Laws Could Transform the US Justice System | Sheena Meade | TED",https://www.youtube.com/watch?v=StzBIF5ahKM,34K views,1 year ago,
The Disappearing Computer — and a World Where You Can Take AI Everywhere | Imran Chaudhri | TED,https://www.youtube.com/watch?v=gMsQO5u7-NQ,1.9M views,1 year ago,
How Poetry Unlocked My Superpowers | Keenan Scott II | TED,https://www.youtube.com/watch?v=uDO0POqZEU8,51K views,1 year ago,
"""Woman, Life, Freedom"" in Iran — and What It Means for the Rest of the World | Golshifteh Farahani",https://www.youtube.com/watch?v=Nnm1njnBvDA,73K views,1 year ago,
3 Money Lessons from Infamous Scam Artists | J Mase III | TED,https://www.youtube.com/watch?v=gKI0ZA5lSNw,62K views,1 year ago,
The Story That Shapes Your Relationship with Nature | Damon Gameau | TED,https://www.youtube.com/watch?v=nYZSPUi-lgE,58K views,1 year ago,
"The Rise of the ""Trauma Essay"" in College Applications | Tina Yong | TED",https://www.youtube.com/watch?v=MyD0m7JXgjA,987K views,1 year ago,
How AI Could Save (Not Destroy) Education | Sal Khan | TED,https://www.youtube.com/watch?v=hJP5GqnTrNo,1.7M views,1 year ago,
Why AI Is Incredibly Smart and Shockingly Stupid | Yejin Choi | TED,https://www.youtube.com/watch?v=SvBR0OGT5VI,419K views,1 year ago,
How Modern Audiences Can Talk about Aging Art | Margaret Hall | TED,https://www.youtube.com/watch?v=uH9r3lJmyaM,26K views,1 year ago,
Pussy Riot's Powerful Message to Vladimir Putin | Nadya Tolokonnikova | TED,https://www.youtube.com/watch?v=9HOPw9yM9pc,463K views,1 year ago,
"Mangroves, Storm Walls and Other Ways to Protect Coasts from Climate Change | Dave Sivaprasad | TED",https://www.youtube.com/watch?v=9-W8DlzTPzw,25K views,1 year ago,
"Why Your Life Needs Novelty, No Matter Your Age | Kenneth Chabert | TED",https://www.youtube.com/watch?v=qrVHoobmZLw,65K views,1 year ago,
How to Feng Shui Your Fridge — and Other Happy Climate Hacks | Jiaying Zhao | TED,https://www.youtube.com/watch?v=lO2A4g9tMJU&pp=0gcJCX4JAYcqIYzv,49K views,1 year ago,
TikTok CEO Shou Chew on Its Future — and What Makes Its Algorithm Different | Live at TED2023,https://www.youtube.com/watch?v=7zC8-06198g&pp=0gcJCX4JAYcqIYzv,2.2M views,1 year ago,
The Inside Story of ChatGPT’s Astonishing Potential | Greg Brockman | TED,https://www.youtube.com/watch?v=C_78DM8fG6E&pp=0gcJCX4JAYcqIYzv,1.8M views,1 year ago,
"How to Help Employees With Disabilities Thrive | The Way We Work, a TED series",https://www.youtube.com/watch?v=RoyHvfJowZI,85K views,1 year ago,
Tom Graham (Metaphysic AI) at TED2023 [Interview Clip],https://www.youtube.com/watch?v=_k-kxGCOI9U,47K views,2 years ago,
The Dazzling Diversity of African Dance — in 14 Moves | Chinyanta Kabaso | TED,https://www.youtube.com/watch?v=wl6DvCBUnfI,83K views,2 years ago,
What to Do When There's a Polar Bear in Your Backyard | Alysa McCall | TED,https://www.youtube.com/watch?v=wLszqfNPNBo,40K views,2 years ago,
Are You an Ethical True Crime Fan? 4 Questions To Ask | Lindsey A. Sherrill | TED,https://www.youtube.com/watch?v=RIpz9GiEAyc,44K views,2 years ago,
"4 Ways to Make Hybrid Work Better for Everyone | The Way We Work, a TED series",https://www.youtube.com/watch?v=40TumEHQk8A,74K views,2 years ago,
What Will the Dream Car of the Future Be Like? | Alex Koster | TED,https://www.youtube.com/watch?v=TjNZhdEvVvo,49K views,2 years ago,
A Faster Way to Get to a Clean Energy Future | Ramez Naam | TED,https://www.youtube.com/watch?v=EAU5D8hqIUI,140K views,2 years ago,
Why Autism Is Often Missed in Women and Girls | Kate Kahle | TED,https://www.youtube.com/watch?v=UI6kObHls-4,97K views,2 years ago,
"5 Steps to Building a Personal Brand You Feel Good About | The Way We Work, a TED series",https://www.youtube.com/watch?v=ozMCb0wOnMU&pp=0gcJCX4JAYcqIYzv,443K views,2 years ago,
"How to Get Inside the ""Brain"" of AI | Alona Fyshe | TED",https://www.youtube.com/watch?v=OIcQOfN1qak,61K views,2 years ago,
Why All Dogs Are Good Dogs | Alexandra Horowitz | TED,https://www.youtube.com/watch?v=8HgUHW8IoMc,71K views,2 years ago,
[Trailer] TED Countdown Dilemma Series: How do we get the world off fossil fuels?,https://www.youtube.com/watch?v=ZUsZ5t1Jnxc,6.7K views,2 years ago,
"The Unexpected Key to Boosting Your Productivity | The Way We Work, a TED series",https://www.youtube.com/watch?v=T4CB5RPbtCk,235K views,2 years ago,
How Do We Get the World Off Fossil Fuels Quickly and Fairly? | TED Countdown Dilemma Series,https://www.youtube.com/watch?v=WqGNZmUoK-8,29K views,2 years ago,
How to Keep Your Hometown from Becoming a Ghost Town | John Paget | TED,https://www.youtube.com/watch?v=xEut3UavWfk,38K views,2 years ago,
What Happens to Gas Stations When the World Goes Electric? | Emily Grubert | TED,https://www.youtube.com/watch?v=FQQE3rB8Uc0,45K views,2 years ago,
"How to Calm Your Anxiety, From a Neuroscientist | The Way We Work, a TED series",https://www.youtube.com/watch?v=FpiWSFcL3-c,638K views,2 years ago,
3 Skills Every Middle School Boy Needs | Jerome Hunter | TED,https://www.youtube.com/watch?v=xFHIAwdI72Y,46K views,2 years ago,
The Surprising Psychology Behind Your Urge to Break the Rules | Paul Bloom | TED,https://www.youtube.com/watch?v=gdJwW-NhObU&pp=0gcJCX4JAYcqIYzv,105K views,2 years ago,
Who Owns the Internet of the Future? | Ordinary Things | TED,https://www.youtube.com/watch?v=TOUqiVIuPo0,64K views,2 years ago,
3 Elements of True Fun — and How to Have More of It | Catherine Price | TED,https://www.youtube.com/watch?v=UXElAVBiXXs,55K views,2 years ago,
"Your 3-Step Guide to Setting Better Boundaries at Work |  The Way We Work, a TED series",https://www.youtube.com/watch?v=4SCrXqbhmCY,108K views,2 years ago,
What Will Future Astronauts Eat? | Phnam Bagley | TED,https://www.youtube.com/watch?v=A0DOlruXVaM,27K views,2 years ago,
The Clean Energy Hub of the Future | Rebekah Shirley | TED,https://www.youtube.com/watch?v=g9VFlXF47f0,31K views,2 years ago,
How Video Games Can Level Up the Way You Learn | Kris Alexander | TED,https://www.youtube.com/watch?v=CkFnqGHZ5tA,111K views,2 years ago,
The Fantastically Weird World of Photosynthetic Sea Slugs | Michael Middlebrooks | TED,https://www.youtube.com/watch?v=UVOnUz2BCrA,197K views,2 years ago,
"How to Be a Team Player — Without Burning Out | The Way We Work, a TED series",https://www.youtube.com/watch?v=8goi3AD4RWo,89K views,2 years ago,
What Women Athletes Need to Unlock Their Full Potential | Kate Ackerman | TED,https://www.youtube.com/watch?v=n-l6qRaT35s,36K views,2 years ago,
How One Small Idea Led to $1 Million of Paid Water Bills | Tiffani Ashley Bell | TED,https://www.youtube.com/watch?v=bIBNebXhNuU,37K views,2 years ago,
What Do Insects Do When Nature Calls? | Saad Bhamla | TED,https://www.youtube.com/watch?v=6pGC4j0d1Fc,38K views,2 years ago,
"Ancient Pompeii’s Hidden Messages, Preserved in Graffiti | Jacqueline DiBiasie-Sammons | TED",https://www.youtube.com/watch?v=0OuURF5_5Pw,49K views,2 years ago,
"How to Quit Your Job — Without Ruining Your Career | The Way We Work, a TED series",https://www.youtube.com/watch?v=Rw7TWQ-Rt2Q&pp=0gcJCX4JAYcqIYzv,137K views,2 years ago,
The Surprising Climate Benefits of Sharing Your Stuff | Tessa Clarke | TED,https://www.youtube.com/watch?v=6DRMrFMNXCc,41K views,2 years ago,
4 Proven Ways to Kick Your Procrastination Habit | Ayelet Fishbach | TED,https://www.youtube.com/watch?v=tB5J9qgM2zI,74K views,2 years ago,
The Massive Machines Removing Carbon from Earth's Atmosphere | Jan Wurzbacher | TED,https://www.youtube.com/watch?v=T6WSy0FdBdU,121K views,2 years ago,
"The Truth About ""The Zone"" (with Steph Curry) | Good Sport, a TED Audio Collective",https://www.youtube.com/watch?v=7tSP1M052Sg,37K views,2 years ago,
3 Steps To Help Kids Process Traumatic Events | Kristen Nguyen | TED,https://www.youtube.com/watch?v=NSJKi4eWO8s,49K views,2 years ago,
How Everyday Interactions Shape Your Future | Mesmin Destin | TED,https://www.youtube.com/watch?v=RLESBHduKBs,148K views,2 years ago,
What If Buildings Created Energy Instead of Consuming It? | Ksenia Petrichenko | TED,https://www.youtube.com/watch?v=oYsDNpi_qPQ,95K views,2 years ago,
5 Values for Repairing the Harms of Colonialism | Jing Corpuz | TED,https://www.youtube.com/watch?v=mshEFTm3beM,31K views,2 years ago,
3 Steps of Anxiety Overload — and How You Can Take Back Control | Lisa Damour | TED,https://www.youtube.com/watch?v=oITW0XsZd3o,82K views,2 years ago,
The Nostalgia Behind Your Favorite Chinese Food | Vincent Yeow Lim | TED,https://www.youtube.com/watch?v=8ptow8qPeMk,58K views,2 years ago,
A For-Profit Mindset for Nonprofit Success | Tolu Oyekan | TED,https://www.youtube.com/watch?v=SCTBLRtnt1s&pp=0gcJCX4JAYcqIYzv,48K views,2 years ago,
How to Participate in Your Own Legal Defense | Lam Ho | TED,https://www.youtube.com/watch?v=ej-jE2o1wjQ,37K views,2 years ago,
Is Democracy Doomed? The Global Fight for Our Future | Timothy Snyder | TED,https://www.youtube.com/watch?v=YY6LCOJbve8,171K views,2 years ago,
How to Recognize Privilege — and Uplift Those Without It | Mariam Veiszadeh | TED,https://www.youtube.com/watch?v=_rpPyQkjc3I,52K views,2 years ago,
Could Fungi Actually Be the Key to Humanity’s Survival? | David Andrew Quist | TED,https://www.youtube.com/watch?v=rfmDJzBorE0,63K views,2 years ago,
The Secret to Making New Friends as an Adult | Marisa G. Franco | TED,https://www.youtube.com/watch?v=-k0p-DYYZKU,136K views,2 years ago,
How Black Queer Culture Shaped History | Channing Gerard Joseph | TED,https://www.youtube.com/watch?v=0YT3feUhR44,61K views,2 years ago,
The Fairy Tales of the Fossil Fuel Industry — and a Better Climate Story | Luisa Neubauer | TED,https://www.youtube.com/watch?v=wL8X31XWZW8,157K views,2 years ago,
The Sustainable Brilliance of Indigenous Design | Manu Peni | TED,https://www.youtube.com/watch?v=DqwzKPZK8AU,34K views,2 years ago,
"The Ecstasy of Eskista, an Ancient Ethiopian Dance | Melaku Belay | TED",https://www.youtube.com/watch?v=yJ1uGfCWIt0,52K views,2 years ago,
Hidden Connections That Transcend Borders and Defy Stereotypes | Aparna Bharadwaj | TED,https://www.youtube.com/watch?v=n1fL-EdTsTI,45K views,2 years ago,
"7 New Species of Robot That Jump, Dance – and Walk on Water | Dennis Hong | TED",https://www.youtube.com/watch?v=yLxfPG_Ay_0,82K views,2 years ago,
A Socialist Perspective on the Pursuit of Happiness | Aaron Bastani | TED,https://www.youtube.com/watch?v=M6aq2SH-xVo,85K views,2 years ago,
The One Question Every Aspiring Leader Needs To Ask | Constance Hockaday | TED,https://www.youtube.com/watch?v=uCk3nRviOHw,52K views,2 years ago,
How to Harness the Ancient Partnership between Forests and Fungi | Colin Averill | TED,https://www.youtube.com/watch?v=qN8vzlcYAE8,36K views,2 years ago,
Where Does Your Sense of Self Come From? A Scientific Look | Anil Ananthaswamy | TED,https://www.youtube.com/watch?v=EBWXaO56KmU,97K views,2 years ago,
Why Nurses Are Key to Medical Innovation | Ben Gran | TED,https://www.youtube.com/watch?v=lKJEX-mrowo,61K views,2 years ago,
Can We Feed Ourselves without Devouring the Planet? | George Monbiot | TED,https://www.youtube.com/watch?v=SK3z5H_Rfr0,68K views,2 years ago,
The Habit That Could Improve Your Career (and Your Life) | Paul Catchlove | TED,https://www.youtube.com/watch?v=NcKLNP8x_QA,408K views,2 years ago,
The Internet's Accessibility Problem — and How To Fix It | Clive Loseby | TED,https://www.youtube.com/watch?v=QWPWgaDqbZI,49K views,2 years ago,
How Bad Data Traps People in the US Justice System | Clementine Jacoby | TED,https://www.youtube.com/watch?v=X1RBhX1esq8&pp=0gcJCX4JAYcqIYzv,45K views,2 years ago,
How to Design Climate-Resilient Buildings | Alyssa-Amor Gibbons | TED,https://www.youtube.com/watch?v=BEBKC7Hqfr0,49K views,2 years ago,
[Trailer] TED Countdown Dilemma Series: Is there a role for carbon credits in a net zero future?,https://www.youtube.com/watch?v=PuCOipexTsw,6.3K views,2 years ago,
What the Discovery of Exoplanets Reveals About the Universe | Jessie Christiansen | TED,https://www.youtube.com/watch?v=BGiI34k4gzQ,46K views,2 years ago,
Africa's Path to Clean Mobility -- Driven by Motorcycles | Adetayo Bamiduro | TED,https://www.youtube.com/watch?v=YIgv0KMzjvk,27K views,2 years ago,
The Secret to a Happy Life — Lessons from 8 Decades of Research | Robert Waldinger | TED,https://www.youtube.com/watch?v=IStsehNAOL8&pp=0gcJCX4JAYcqIYzv,1M views,2 years ago,
The Board Game Getting Kids Excited About School | Joel Baraka | TED,https://www.youtube.com/watch?v=9mfir8F2lpE,29K views,2 years ago,
How Millennials and Gen Z Can Invest in a Better Future | Miguel Goncalves | TED,https://www.youtube.com/watch?v=tHbUxeDEjUQ,85K views,2 years ago,
5 Hiring Tips Every Company (and Job Seeker) Should Know | Nithya Vaduganathan | TED,https://www.youtube.com/watch?v=NA_u3MVvvWM,70K views,2 years ago,
How to Do Laundry When You're Depressed | KC Davis | TED,https://www.youtube.com/watch?v=kqItMybTKTo,91K views,2 years ago,
Can the Metaverse Bring Us Closer to Wildlife? | Gautam Shah | TED,https://www.youtube.com/watch?v=GRKIRE45JO0&pp=0gcJCX4JAYcqIYzv,47K views,2 years ago,
Whose Land Are You On? What to Know About the Indigenous Land Back Movement | Lindsey Schneider |TED,https://www.youtube.com/watch?v=kADwVHIP8zs,67K views,2 years ago,
